month,dow,hour,bike_trips,bike_dur_tot,NO2,PM10,PM2_5,NOx,O3,Veloc,Temp
3,3,7,9348,222628,33.34,21.076923076923077,12.375,61.714285714285715,43.48571428571429,5.088,59.785000000000004
3,3,8,13236,229612,35.4,24.5,12.2,74.84,44.351351351351354,4.724,60.735
3,3,9,9828,316284,30.14,23.128205128205128,11.625,54.69387755102041,51.416666666666664,45.62,61.225
3,3,10,8876,263416,22.0,23.564102564102566,12.41025641025641,39.48979591836735,62.111111111111114,4.816666666666666,65.9
3,3,11,9176,335668,16.306122448979593,19.710526315789473,11.307692307692308,23.541666666666668,74.3529411764706,4.596,66.78421052631579
3,3,12,10596,499820,16.20408163265306,22.025641025641026,11.7675,24.448979591836736,77.94117647058823,5.016,64.265
3,3,13,12368,312888,18.877551020408163,20.36842105263158,11.945,24.708333333333332,79.11764705882354,5.544,64.365
3,3,14,18060,242120,18.86,20.94736842105263,13.25,25.666666666666668,80.75,5.707999999999999,64.46000000000001
3,3,15,15388,217280,17.04,20.35,10.475,24.6,80.08333333333333,5.46,64.365
3,3,16,13212,191288,18.9,19.8,9.625,24.78,78.47222222222223,5.5520000000000005,64.13
3,3,17,13092,186516,20.76,19.9,9.675,28.68,77.88888888888889,5.14,63.795
3,3,18,12948,233232,23.18,18.625,8.675,32.12,75.05555555555556,4.504,63.510000000000005
3,3,19,11916,323204,25.92,19.65,9.775,42.0,68.25,4.64,63.15
3,3,20,10596,144344,26.5,19.7,11.775,35.06,64.55555555555556,4.268,62.86
3,3,21,7688,109308,23.36,19.45,12.8,30.14,65.16666666666667,3.9759999999999995,62.585
3,3,22,5032,70584,21.24,20.55,13.375,26.5,64.19444444444444,3.736,62.295
3,3,23,4424,67548,15.68,18.75,12.175,19.04,70.11111111111111,3.7239999999999998,62.00500000000001
3,4,0,2476,39476,12.125,20.875,13.96875,15.8,76.28571428571429,4.235,74.2125
3,4,1,1196,15996,11.9,21.3125,14.09375,15.45,77.5,3.9850000000000003,74.14375
3,4,2,1004,13548,11.075,22.21875,14.84375,14.95,75.0,3.6350000000000002,74.14375
3,4,3,936,13756,9.3,22.8125,15.03125,13.05,70.46428571428571,3.755,73.99375
3,4,4,1308,17380,9.175,23.96875,15.3125,13.2,67.67857142857143,4.244999999999999,73.9125
3,4,5,848,29872,11.475,22.59375,15.15625,15.8,64.35714285714286,4.9350000000000005,73.85625
3,4,6,1956,97060,14.05,22.5,13.96875,22.375,60.285714285714285,4.84,73.65625
3,4,7,6636,194640,25.55263157894737,25.35483870967742,14.709677419354838,46.94736842105263,50.73076923076923,4.821052631578947,74.06875
3,4,8,9128,291864,30.102564102564102,27.4375,15.125,66.38461538461539,48.0,5.225,74.35625
3,4,9,7624,262056,31.973684210526315,31.161290322580644,16.161290322580644,69.5,48.69230769230769,4.6899999999999995,137.09375
3,4,10,6756,342320,27.025641025641026,30.0,15.28125,41.794871794871796,61.18518518518518,5.39,138.15625
3,4,11,7572,484012,17.205128205128204,28.516129032258064,14.40625,24.205128205128204,71.96296296296296,5.07,80.02
3,4,12,8512,406452,17.75,27.84375,15.90625,28.8,73.55172413793103,5.8549999999999995,76.47500000000001
3,4,13,10364,179648,17.475,27.8125,16.4375,26.45,77.89655172413794,6.165,76.53125
3,4,14,13908,187716,19.85,25.379310344827587,16.84375,24.10810810810811,83.58620689655173,6.125,76.5875
3,4,15,9508,137472,17.775,27.032258064516128,15.75,25.897435897435898,85.72413793103448,5.715,76.375
3,4,16,8956,138784,18.575,25.875,16.34375,26.075,83.93103448275862,5.505,76.06875
3,4,17,8832,146812,20.85,24.28125,15.75,28.2,79.41379310344827,5.32,76.0375
3,4,18,8952,234380,28.025,26.28125,16.65625,40.1,71.58620689655173,5.1049999999999995,75.77499999999999
3,4,19,9232,184700,33.65,25.78125,16.721875,44.075,61.464285714285715,4.725,80.89375
3,4,20,8296,132184,34.05,29.46875,19.375,41.45,58.51724137931034,4.195,75.31875
3,4,21,6036,92776,37.75,30.46875,20.15625,51.4,52.62068965517241,4.05,75.21875
3,4,22,4380,60480,30.7,28.25,19.15625,39.75,54.275862068965516,4.1049999999999995,75.01875
3,4,23,3504,52628,20.65,25.875,18.21875,24.375,61.58620689655172,4.085,74.90625
3,5,0,3752,63384,16.2,25.40625,17.25,18.3,62.724137931034484,4.22,74.60625
3,5,1,2512,48160,12.125,20.3125,13.96875,14.475,69.44827586206897,4.545,74.3
3,5,2,2460,34916,9.55,19.75,11.71875,12.41025641025641,72.67857142857143,4.015,137.43125
3,5,3,2024,31748,9.275,19.65625,12.40625,12.051282051282051,68.75,3.505,136.9375
3,5,4,2080,36720,8.225,18.53125,11.1875,10.717948717948717,68.89285714285714,4.0649999999999995,136.76875
3,5,5,1524,20416,10.65,18.40625,10.8125,13.487179487179487,66.92857142857143,4.365,136.6375
3,5,6,1376,29256,11.7,16.625,9.46875,14.435897435897436,68.0,3.915,136.45624999999998
3,5,7,1580,19400,16.975,18.3125,9.8125,22.641025641025642,62.392857142857146,3.845,136.60625
3,5,8,2940,45364,19.35,20.4375,10.59375,26.128205128205128,62.82142857142857,4.135,137.0375
3,5,9,4264,69944,16.475,21.6875,10.375,22.692307692307693,68.46428571428571,4.275,137.7
3,5,10,5052,156876,13.725,19.8125,10.0,18.974358974358974,73.07142857142857,4.5600000000000005,138.475
3,5,11,5716,115676,12.75,17.15625,9.0625,18.025641025641026,74.82142857142857,4.475,139.15625
3,5,12,6720,107756,13.25,15.96875,8.3125,19.897435897435898,76.60714285714286,4.725,139.61875
3,5,13,7516,161756,11.825,17.59375,9.875,17.76923076923077,81.92857142857143,5.279999999999999,139.65625
3,5,14,6856,104656,13.95,22.366666666666667,13.0,17.64864864864865,84.60714285714286,5.49,139.775
3,5,15,5384,104472,10.95,23.0625,11.8125,17.256410256410255,87.75,5.465000000000001,140.3375
3,5,16,6316,97636,9.3,22.15625,11.59375,14.538461538461538,89.25,5.725,140.44375
3,5,17,7408,117792,9.8,21.5625,11.4375,14.615384615384615,88.21428571428571,5.205,140.2125
3,5,18,7340,139260,13.05,22.09375,11.96875,17.666666666666668,81.92857142857143,4.835,139.7125
3,5,19,7496,127996,17.275,25.78125,14.40625,25.05128205128205,74.42857142857143,4.365,139.20625
3,5,20,7716,116368,17.225,35.90625,23.0,24.435897435897434,72.11111111111111,3.7600000000000002,138.95625
3,5,21,5900,89432,18.875,29.25,17.78125,27.23076923076923,68.42857142857143,3.6399999999999997,138.8375
3,5,22,4180,69124,20.875,38.0625,24.875,31.256410256410255,66.29629629629629,3.495,138.575
3,5,23,4264,62248,20.45,42.84375,28.34375,29.666666666666668,67.03703703703704,3.415,138.50625
3,6,0,4904,80856,21.675,33.375,20.4375,29.974358974358974,67.11111111111111,3.31,138.175
3,6,1,3468,48844,17.75,28.25,17.03125,24.58974358974359,69.21428571428571,3.665,137.275
3,6,2,2552,52128,16.375,24.90625,15.40625,23.307692307692307,67.39285714285714,2.4699999999999998,137.025
3,6,3,2672,47688,14.256410256410257,21.06451612903226,12.32258064516129,21.026315789473685,63.5,1.9,145.14
3,6,4,2656,55464,15.5,24.9375,13.1875,21.17948717948718,60.07142857142857,1.9526315789473685,145.07999999999998
3,6,5,1508,46580,13.975,25.53125,13.21875,18.205128205128204,59.82142857142857,4.8149999999999995,141.6
3,6,6,1124,17548,12.525,23.875,12.21875,16.692307692307693,62.535714285714285,4.994999999999999,141.7125
3,6,7,1124,13680,15.675,22.28125,11.78125,23.692307692307693,58.75,5.135,142.1875
3,6,8,1656,20168,15.3,22.75,12.40625,20.46153846153846,59.0,5.64,142.3625
3,6,9,2364,34972,13.4,22.6875,11.4375,18.641025641025642,62.92857142857143,5.755,143.2
3,6,10,3276,55944,11.475,21.84375,11.125,16.17948717948718,70.67857142857143,5.845000000000001,144.24375
3,6,11,4672,75260,8.45,20.25,10.09375,12.333333333333334,79.53571428571429,6.14,144.5
3,6,12,5500,88956,7.425,19.03125,9.46875,11.717948717948717,84.57142857142857,6.44,144.63125
3,6,13,6112,107992,7.125,19.96875,9.90625,11.615384615384615,88.28571428571429,6.545,144.775
3,6,14,5468,114668,13.35,20.310344827586206,12.90625,11.277777777777779,88.78571428571429,6.7299999999999995,144.20624999999998
3,6,15,4592,86556,7.525,22.06451612903226,9.59375,12.5,89.57142857142857,6.825,144.08124999999998
3,6,16,5168,114080,7.3,21.225806451612904,9.28125,11.947368421052632,89.53571428571429,7.404999999999999,143.7875
3,6,17,5484,97652,9.65,20.322580645161292,9.21875,14.026315789473685,85.07142857142857,6.83,143.725
3,6,18,5076,83168,13.5,22.967741935483872,10.25,17.55263157894737,79.10714285714286,6.305,143.38125
3,6,19,5228,91044,15.625,27.161290322580644,12.15625,20.157894736842106,75.67857142857143,11.02,80.1375
3,6,20,4964,73648,15.45,27.161290322580644,11.96875,19.605263157894736,74.17857142857143,15.279999999999998,79.98750000000001
3,6,21,3776,55488,16.45,31.161290322580644,12.5625,20.526315789473685,70.89285714285714,16.115000000000002,79.775
3,6,22,2832,41544,19.025,25.322580645161292,12.46875,23.026315789473685,63.82142857142857,16.479999999999997,79.5375
3,6,23,3324,49928,17.35,23.967741935483872,11.875,21.842105263157894,61.785714285714285,15.690000000000001,79.3875
4,0,0,2664,41668,16.5,21.78125,9.75,22.526315789473685,60.61538461538461,2.6399999999999997,13.2
4,0,1,1356,17796,17.25,20.65625,10.65625,21.473684210526315,52.36,17.810000000000002,12.6625
4,0,2,844,12280,14.6,18.875,11.375,17.05263157894737,51.15384615384615,14.315000000000001,12.1
4,0,3,676,10664,12.475,16.75,10.375,15.736842105263158,49.19230769230769,17.825,11.7625
4,0,4,552,11496,12.1,15.53125,9.3125,16.42105263157895,51.04,20.119999999999997,11.54375
4,0,5,596,16288,15.7,19.53125,12.03125,23.342105263157894,45.38461538461539,19.075,11.56875
4,0,6,1732,53204,25.076923076923077,25.09375,12.4375,43.108108108108105,35.708333333333336,18.89,11.56875
4,0,7,5524,106468,29.76923076923077,28.09375,12.375,54.108108108108105,33.833333333333336,18.785,12.5
4,0,8,7616,167708,24.875,27.375,13.25,44.94736842105263,48.0,2.805,13.79375
4,0,9,5900,120928,17.86842105263158,25.35483870967742,12.90625,34.55555555555556,64.42307692307692,3.525,14.85625
4,0,10,6444,204668,13.871794871794872,25.25,11.75,26.89189189189189,78.3076923076923,4.154999999999999,15.16875
4,0,11,6868,141140,12.475,25.625,11.59375,23.92105263157895,84.03703703703704,4.48,15.15
4,0,12,7572,202208,13.525,23.451612903225808,10.5,23.81081081081081,87.03846153846153,4.515,15.125
4,0,13,8392,204320,12.6,21.06451612903226,9.03125,23.054054054054053,90.53846153846153,4.525,15.3375
4,0,14,10740,164348,11.8,21.258064516129032,8.46875,23.08108108108108,94.03846153846153,3.9450000000000003,15.5375
4,0,15,9460,153796,12.475,21.35483870967742,7.875,23.864864864864863,96.5,3.7950000000000004,15.48125
4,0,16,8780,136048,14.675,20.612903225806452,6.96875,30.405405405405407,94.46153846153847,4.0649999999999995,15.55625
4,0,17,9796,156956,16.0,20.806451612903224,7.1875,32.24324324324324,90.65384615384616,3.84,15.1625
4,0,18,11268,171196,17.25,24.225806451612904,8.0,28.91891891891892,93.1923076923077,3.875,14.6625
4,0,19,9796,148496,15.225,24.870967741935484,8.5,27.594594594594593,92.0,4.01,14.05625
4,0,20,8448,123332,14.075,25.0,8.84375,24.555555555555557,92.46153846153847,4.3100000000000005,13.6875
4,0,21,6192,89756,12.538461538461538,21.133333333333333,9.064516129032258,26.47222222222222,88.65384615384616,4.1850000000000005,13.6125
4,0,22,3708,52360,9.948717948717949,19.066666666666666,8.709677419354838,13.805555555555555,90.3076923076923,3.96,13.55
4,0,23,2760,42704,10.282051282051283,20.9,9.806451612903226,13.472222222222221,88.15384615384616,2.94,13.36875
4,1,0,2056,28428,10.820512820512821,25.2,11.0,13.285714285714286,82.52,2.7,13.200000000000001
4,1,1,660,8864,10.948717948717949,22.5,11.64516129032258,12.11111111111111,73.46153846153847,1.595,12.9375
4,1,2,316,4084,10.128205128205128,22.833333333333332,12.096774193548388,11.694444444444445,67.84615384615384,1.705,12.83125
4,1,3,260,4004,10.41025641025641,23.133333333333333,11.0,13.0,74.04,15.989999999999998,12.775
4,1,4,216,2488,11.23076923076923,20.266666666666666,9.387096774193548,13.694444444444445,74.73076923076923,2.285,12.6125
4,1,5,652,8472,18.45,21.258064516129032,10.15625,24.135135135135137,63.16,3.66,12.48125
4,1,6,2404,63000,30.153846153846153,27.066666666666666,12.161290322580646,45.22222222222222,47.04,1.9899999999999998,12.4375
4,1,7,9104,143604,36.89473684210526,38.58620689655172,14.633333333333333,63.885714285714286,39.125,2.16,12.81875
4,1,8,12500,265132,35.282051282051285,44.333333333333336,15.838709677419354,61.57142857142857,46.583333333333336,2.384210526315789,14.175
4,1,9,9884,189808,32.26315789473684,37.3,13.548387096774194,54.6764705882353,55.77272727272727,2.8684210526315788,14.8375
4,1,10,8016,159200,26.513513513513512,38.689655172413794,12.724137931034482,44.05714285714286,70.82608695652173,3.621052631578947,14.906666666666666
4,1,11,8392,146384,20.525,31.46875,10.0,37.513513513513516,81.04,4.07,15.275
4,1,12,8172,249520,20.325,26.03125,9.375,39.421052631578945,81.8076923076923,3.8299999999999996,15.2875
4,1,13,8652,190412,17.075,21.8125,9.03125,33.26315789473684,86.0,3.9050000000000002,15.28125
4,1,14,11184,180664,17.375,26.46875,8.875,32.21621621621622,86.84,3.6950000000000003,15.21875
4,1,15,8744,122880,17.775,24.6875,8.15625,32.86486486486486,86.76,3.16,15.043750000000001
4,1,16,7960,115156,23.125,25.875,8.0625,42.432432432432435,81.24,2.775,14.70625
4,1,17,9652,153840,24.275,31.40625,8.5625,46.189189189189186,79.24,2.4699999999999998,14.66875
4,1,18,11344,243484,24.125,34.21875,8.28125,45.972972972972975,78.2,2.2199999999999998,14.43125
4,1,19,10948,185968,21.875,36.09375,8.75,37.054054054054056,81.46153846153847,1.6650000000000003,14.16875
4,1,20,10088,137668,25.0,26.483870967741936,10.1875,40.80555555555556,75.53846153846153,1.24,13.9625
4,1,21,7156,102888,17.82051282051282,23.548387096774192,10.34375,26.444444444444443,80.0,1.16,13.625
4,1,22,3896,48692,10.925,25.59375,7.59375,17.56756756756757,91.42307692307692,1.405,13.4625
4,1,23,3036,46940,8.85,22.1875,6.8125,12.86111111111111,91.46153846153847,1.185,13.1375
4,2,0,1892,28452,9.692307692307692,18.29032258064516,7.419354838709677,15.722222222222221,87.5,1.5050000000000001,12.75625
4,2,1,884,12184,13.205128205128204,18.129032258064516,9.258064516129032,18.694444444444443,78.3913043478261,14.375,12.3875
4,2,2,420,5764,11.923076923076923,17.35483870967742,8.774193548387096,18.38888888888889,72.81818181818181,18.6,12.3375
4,2,3,352,7944,11.384615384615385,19.451612903225808,10.35483870967742,15.916666666666666,65.16666666666667,13.075,12.1
4,2,4,288,3932,13.58974358974359,18.419354838709676,9.806451612903226,17.52777777777778,63.75,17.53,11.8375
4,2,5,584,7596,19.28205128205128,18.967741935483872,9.806451612903226,25.61111111111111,54.916666666666664,12.844999999999999,11.6375
4,2,6,2032,67148,37.12820512820513,24.741935483870968,11.419354838709678,57.27777777777778,31.291666666666668,12.42,11.51875
4,2,7,8588,302392,52.333333333333336,27.806451612903224,12.774193548387096,92.77777777777777,15.68,1.08,11.80625
4,2,8,10900,206052,47.48717948717949,31.387096774193548,13.709677419354838,75.94444444444444,23.416666666666668,12.41,12.2375
4,2,9,7588,158868,42.0,31.258064516129032,12.96774193548387,60.44444444444444,32.333333333333336,12.489999999999998,12.79375
4,2,10,6696,317784,34.525,32.5625,12.59375,54.16216216216216,41.96,1.24,13.6
4,2,11,7840,299592,28.425,36.40625,10.0,49.62162162162162,53.8,1.8850000000000002,14.3
4,2,12,7360,445448,30.743589743589745,26.612903225806452,10.3125,51.5,49.96,2.475,14.1125
4,2,13,7776,417116,25.615384615384617,20.516129032258064,9.387096774193548,43.83783783783784,60.11538461538461,2.65,14.4375
4,2,14,11104,147636,21.846153846153847,20.612903225806452,8.258064516129032,41.24324324324324,69.42307692307692,2.7421052631578946,14.74
4,2,15,9424,232816,22.743589743589745,16.0,5.709677419354839,39.5945945945946,67.42307692307692,2.8578947368421055,14.44
4,2,16,6992,127712,23.53846153846154,15.483870967741936,5.064516129032258,39.270270270270274,63.04,13.410526315789474,14.620000000000001
4,2,17,7416,142764,25.82051282051282,16.032258064516128,5.612903225806452,40.37837837837838,59.8,4.747368421052632,14.9
4,2,18,8340,227232,28.025641025641026,22.677419354838708,7.290322580645161,46.54054054054054,60.72,22.0,14.72
4,2,19,8400,302748,23.076923076923077,18.35483870967742,6.645161290322581,32.351351351351354,66.08,21.61578947368421,14.520000000000001
4,2,20,8112,103952,25.0,23.096774193548388,8.451612903225806,43.13513513513514,65.56,8.294736842105262,14.066666666666666
4,2,21,5024,66624,23.205128205128204,19.612903225806452,9.258064516129032,36.16216216216216,63.15384615384615,3.689473684210526,13.806666666666667
4,2,22,3136,83392,17.435897435897434,15.903225806451612,7.903225806451613,22.054054054054053,68.53846153846153,4.057894736842106,13.506666666666666
4,2,23,2780,37280,12.205128205128204,13.838709677419354,6.419354838709677,17.08108108108108,72.88,7.484210526315789,13.213333333333333
4,3,0,2312,34504,8.897435897435898,13.03225806451613,6.67741935483871,12.567567567567568,71.5,3.763157894736842,13.073333333333332
4,3,1,976,14280,7.256410256410256,13.580645161290322,7.064516129032258,11.08108108108108,69.65384615384616,3.6105263157894734,12.92
4,3,2,624,7464,7.9743589743589745,15.03225806451613,7.870967741935484,11.864864864864865,65.15384615384616,4.015789473684211,12.753333333333334
4,3,3,484,7976,10.0,15.225806451612904,8.161290322580646,13.91891891891892,66.32,14.878947368421052,12.706666666666667
4,3,4,508,6788,11.794871794871796,16.967741935483872,10.290322580645162,14.91891891891892,66.42307692307692,3.4947368421052634,12.706666666666667
4,3,5,560,7880,16.846153846153847,19.258064516129032,11.387096774193548,22.864864864864863,59.15384615384615,2.5736842105263156,12.653333333333334
4,3,6,1704,44168,29.794871794871796,22.548387096774192,11.96774193548387,43.567567567567565,43.72,12.352631578947367,12.607142857142858
4,3,7,4924,125532,39.743589743589745,23.806451612903224,12.387096774193548,62.21621621621622,32.12,14.142105263157895,12.879999999999999
4,3,8,7236,137884,35.075,25.46875,11.375,54.972972972972975,39.11538461538461,19.26842105263158,13.906666666666666
4,3,9,6528,148868,23.68421052631579,20.233333333333334,11.548387096774194,37.65714285714286,50.0,2.057894736842105,13.885714285714286
4,3,10,6500,181872,18.07894736842105,22.3,8.387096774193548,33.08571428571429,61.583333333333336,20.533333333333335,17.1
4,3,11,7380,205812,17.871794871794872,23.806451612903224,7.8125,36.833333333333336,67.75,19.278947368421054,18.133333333333333
4,3,12,8636,330484,18.923076923076923,23.451612903225808,6.75,38.47222222222222,70.56,20.894736842105264,18.833333333333332
4,3,13,9860,216460,16.692307692307693,22.258064516129032,6.354838709677419,36.55555555555556,76.76923076923077,3.6052631578947367,23.293333333333337
4,3,14,13064,193864,14.875,22.5,5.75,33.972972972972975,87.03846153846153,4.563157894736842,19.686666666666667
4,3,15,11068,186100,15.5,24.34375,6.15625,33.108108108108105,90.76923076923077,4.521052631578947,19.253333333333334
4,3,16,10728,187548,17.0,24.6875,5.84375,33.13513513513514,89.73076923076923,4.184210526315789,18.973333333333336
4,3,17,12336,216548,18.55,26.0625,5.90625,39.37837837837838,84.11538461538461,3.8526315789473684,18.853333333333335
4,3,18,13764,238972,21.325,28.46875,6.53125,42.432432432432435,80.8076923076923,3.294736842105263,18.333333333333332
4,3,19,13024,212756,27.8,33.90625,7.2,29.805555555555557,81.36,2.526315789473684,17.546666666666667
4,3,20,11260,166988,22.95,26.78125,6.875,39.972972972972975,72.96153846153847,2.2210526315789476,17.153333333333332
4,3,21,8192,126740,23.85,26.46875,8.03125,37.972972972972975,70.53846153846153,2.3368421052631576,16.813333333333333
4,3,22,5272,73500,21.375,27.65625,8.84375,28.216216216216218,68.8076923076923,2.0157894736842104,16.306666666666665
4,3,23,4496,66096,24.225,22.125,8.28125,29.675675675675677,53.0,1.6210526315789473,15.846666666666666
4,4,0,4484,73812,20.76,18.375,8.375,24.106382978723403,49.35294117647059,1.5666666666666667,14.610526315789475
4,4,1,2148,31972,16.96,16.225,7.8,20.74468085106383,49.06060606060606,14.4375,14.268421052631581
4,4,2,1416,22064,13.54,15.65,7.625,17.93617021276596,50.26470588235294,1.325,13.621052631578948
4,4,3,1048,14984,13.18,15.625,7.25,17.106382978723403,50.03030303030303,13.816666666666668,13.305263157894737
4,4,4,764,10752,12.9,15.65,6.9,18.085106382978722,50.55882352941177,1.6916666666666667,12.91578947368421
4,4,5,956,12488,19.914893617021278,16.36842105263158,6.794871794871795,27.386363636363637,45.38709677419355,1.8583333333333334,12.810526315789474
4,4,6,2732,113376,30.08888888888889,19.5,6.756756756756757,49.69047619047619,38.48275862068966,2.4681818181818183,12.889473684210527
4,4,7,9892,210564,31.319148936170212,23.86842105263158,7.675,53.29545454545455,38.25,2.5839999999999996,13.559999999999999
4,4,8,12856,327404,26.9,23.525,7.35,46.61702127659574,46.23529411764706,2.524,15.105
4,4,9,10564,232908,16.54,21.45,6.725,31.04255319148936,59.666666666666664,3.32,16.525
4,4,10,9432,295452,13.18,21.4,6.1775,25.404255319148938,67.06060606060606,3.74,17.619999999999997
4,4,11,10588,510940,12.4,21.05,5.8,27.680851063829788,76.38235294117646,3.58,19.115000000000002
4,4,12,11488,440260,12.84,20.425,5.725,28.21276595744681,81.91176470588235,3.696,19.835
4,4,13,13304,246788,13.68,20.0,5.775,27.27659574468085,82.73529411764706,3.752,20.09
4,4,14,19152,305980,12.62,22.25,5.5,27.829787234042552,83.70588235294117,4.04,20.36
4,4,15,15008,242836,15.78,23.925,5.65,31.29787234042553,82.02941176470588,4.104,20.155
4,4,16,13240,593040,19.32,22.85,6.075,36.297872340425535,79.1470588235294,3.764,20.009999999999998
4,4,17,14396,582244,21.32,21.55,6.45,40.53191489361702,77.88235294117646,3.128,19.955000000000002
4,4,18,14624,524640,25.72,26.075,7.65,53.97872340425532,70.20588235294117,2.612,19.785
4,4,19,14668,275232,26.84,24.3,8.1,42.787234042553195,66.32352941176471,2.56,18.535
4,4,20,13228,235808,28.48,21.15,7.5,40.851063829787236,62.029411764705884,2.524,17.419999999999998
4,4,21,10268,214760,25.14,20.85,7.675,35.744680851063826,64.0,21.468000000000004,16.66
4,4,22,7092,121316,18.02,20.925,8.2,22.425531914893618,68.44117647058823,2.548,16.044999999999998
4,4,23,6400,159792,20.8,20.0,8.975,24.27659574468085,57.303030303030305,2.428,15.405000000000001
4,5,0,6012,93380,19.58,18.275,9.05,23.27659574468085,53.645161290322584,36.036,14.7
4,5,1,4100,92240,13.24,15.7,8.7,18.0,55.76470588235294,1.8840000000000001,14.209999999999999
4,5,2,2700,44908,9.76,14.55,7.725,14.212765957446809,55.5,2.1319999999999997,13.440000000000001
4,5,3,2352,32460,9.4,13.975,7.0,14.106382978723405,57.5,2.036,12.78
4,5,4,1800,47256,11.78,14.825,7.2,17.340425531914892,54.35294117647059,1.68,12.56
4,5,5,1536,45840,14.63265306122449,15.1,6.775,20.043478260869566,54.696969696969695,1.828,12.395
4,5,6,1592,21628,21.76,17.125,7.45,29.340425531914892,44.05882352941177,1.864,12.02
4,5,7,2132,41580,23.42,20.875,8.9,35.93617021276596,43.55882352941177,1.916,12.647368421052631
4,5,8,3900,74948,19.64,21.125,8.3,31.72340425531915,53.38235294117647,2.136,14.394736842105264
4,5,9,6400,134796,14.22,19.825,8.025,23.78723404255319,66.52941176470588,2.892,16.509999999999998
4,5,10,7832,168220,12.36,20.75,7.25,21.74468085106383,73.6470588235294,3.032,18.375
4,5,11,9424,269396,11.52,20.125,6.55,22.51063829787234,77.91176470588235,3.512,19.11578947368421
4,5,12,10032,258948,10.84,19.25,5.825,20.93617021276596,82.32352941176471,3.76,20.04
4,5,13,11272,254708,10.06,19.475,5.675,20.21276595744681,85.73529411764706,4.544,20.244999999999997
4,5,14,9812,233716,10.98,20.925,6.05,21.829787234042552,87.17647058823529,5.312,19.45
4,5,15,8564,186184,11.6,19.325,5.375,23.340425531914892,86.88235294117646,5.303999999999999,19.23
4,5,16,9868,160660,11.06,19.425,5.1,22.893617021276597,90.70588235294117,4.356,19.220000000000002
4,5,17,10620,192832,15.26,21.55,6.1,30.893617021276597,86.32352941176471,3.528,18.884999999999998
4,5,18,10644,180104,15.42,22.525,6.6,27.70212765957447,85.67647058823529,3.336,17.73
4,5,19,11076,208872,15.86,21.7,6.975,24.95744680851064,85.8529411764706,3.424,16.525
4,5,20,10624,165824,19.44,22.975,8.95,27.23404255319149,77.67647058823529,2.824,15.955000000000002
4,5,21,7860,127412,17.6,22.5,8.35,24.617021276595743,78.76470588235294,2.364,15.535
4,5,22,5984,90528,19.38,22.15,8.675,25.19148936170213,72.05882352941177,1.88,15.14
4,5,23,5232,113292,13.6,21.1,9.05,18.617021276595743,73.73529411764706,2.2319999999999998,14.690000000000001
4,6,0,4564,94736,11.95,16.875,8.25,17.342105263157894,65.88888888888889,1.675,13.6
4,6,1,3720,57936,14.4,14.6875,6.65625,19.94736842105263,62.53846153846154,14.864999999999998,13.15625
4,6,2,2080,37724,11.3,12.9375,6.96875,14.736842105263158,62.666666666666664,1.67,12.66875
4,6,3,1564,21152,9.95,13.5,7.3125,13.68421052631579,62.03703703703704,1.9300000000000002,12.3875
4,6,4,1120,24536,9.525,15.0,7.90625,14.394736842105264,63.925925925925924,2.5300000000000002,12.0875
4,6,5,752,26244,11.5,15.15625,7.59375,16.55263157894737,58.53846153846154,17.259999999999998,11.59375
4,6,6,832,11816,15.25,16.5,7.6875,21.68421052631579,49.0,26.935000000000002,11.08125
4,6,7,1396,24512,15.1,17.0,7.15625,22.5,49.96296296296296,2.46,12.1125
4,6,8,2060,45528,13.75,17.15625,6.90625,22.973684210526315,58.111111111111114,2.43,13.74375
4,6,9,2920,60052,11.9,17.5625,6.40625,21.763157894736842,69.14814814814815,14.040000000000001,17.14375
4,6,10,4372,82164,12.05,16.5625,6.5625,23.263157894736842,75.03703703703704,2.73,16.3875
4,6,11,5880,102500,12.725,17.0,6.84375,22.157894736842106,76.22222222222223,3.195,16.75
4,6,12,6772,136544,10.975,16.78125,6.125,20.81578947368421,82.0,3.19,17.31875
4,6,13,6964,132920,8.125,14.75,5.46875,17.763157894736842,91.14814814814815,3.475,17.7375
4,6,14,5864,111916,7.35,15.3125,5.15625,19.07894736842105,93.07407407407408,3.725,17.775
4,6,15,5684,101688,8.1,14.8125,4.84375,21.473684210526315,93.18518518518519,3.525,17.925
4,6,16,6732,119816,8.125,14.28125,4.6875,22.394736842105264,94.18518518518519,3.2950000000000004,17.95625
4,6,17,6900,130000,10.25,15.28125,4.6875,25.94736842105263,92.77777777777777,3.45,17.6875
4,6,18,7672,150652,12.525,15.59375,4.84375,29.86842105263158,91.14814814814815,2.83,16.95
4,6,19,7968,151152,15.825,15.90625,5.40625,29.526315789473685,86.18518518518519,2.16,15.73125
4,6,20,6888,109136,16.175,17.28125,6.4375,30.342105263157894,84.11111111111111,1.42,15.168750000000001
4,6,21,5184,92084,14.5,18.6875,7.0625,23.657894736842106,83.18518518518519,1.735,14.93125
4,6,22,3736,51088,13.575,17.9375,7.15625,20.105263157894736,83.03703703703704,1.535,14.625
4,6,23,3716,65440,14.5,20.125,8.5,20.210526315789473,73.11111111111111,1.58,13.975
5,0,0,3860,74636,16.4,25.53846153846154,12.4,19.347826086956523,63.714285714285715,9.804,117.675
5,0,1,2008,31120,16.74,24.564102564102566,14.080000000000002,18.80851063829787,53.27777777777778,0.804,70.545
5,0,2,924,13452,17.42,24.794871794871796,13.775,20.608695652173914,49.303030303030305,20.548000000000002,116.915
