codigo_estacion,hour,prestamos_mean,devol_mean
0.0027397260273972603,0.0,0.5698630136986301,0.6219178082191781
0.0027397260273972603,0.0027397260273972603,0.27945205479452057,0.2876712328767123
0.0027397260273972603,0.005479452054794521,0.19452054794520549,0.15342465753424658
0.0027397260273972603,0.00821917808219178,0.12602739726027398,0.08493150684931507
0.0027397260273972603,0.010958904109589041,0.052054794520547946,0.057534246575342465
0.0027397260273972603,0.0136986301369863,0.14794520547945206,0.06575342465753424
0.0027397260273972603,0.01643835616438356,0.4054794520547945,1.0082191780821919
0.0027397260273972603,0.019178082191780823,1.2027397260273973,1.5095890410958903
0.0027397260273972603,0.021917808219178082,2.4,2.1726027397260275
0.0027397260273972603,0.024657534246575342,2.0575342465753423,1.8657534246575342
0.0027397260273972603,0.0273972602739726,1.9972602739726026,1.9698630136986301
0.0027397260273972603,0.030136986301369864,2.1315068493150684,2.2465753424657535
0.0027397260273972603,0.03287671232876712,2.4876712328767123,2.6410958904109587
0.0027397260273972603,0.03561643835616438,2.8958904109589043,2.367123287671233
0.0027397260273972603,0.038356164383561646,3.578082191780822,2.378082191780822
0.0027397260273972603,0.0410958904109589,2.4438356164383563,2.8547945205479452
0.0027397260273972603,0.043835616438356165,2.1041095890410957,2.654794520547945
0.0027397260273972603,0.04657534246575343,2.873972602739726,3.03013698630137
0.0027397260273972603,0.049315068493150684,2.8794520547945206,3.0027397260273974
0.0027397260273972603,0.052054794520547946,2.723287671232877,2.8219178082191783
0.0027397260273972603,0.0547945205479452,2.736986301369863,2.1835616438356165
0.0027397260273972603,0.057534246575342465,1.7178082191780821,1.6493150684931508
0.0027397260273972603,0.06027397260273973,0.8410958904109589,1.0410958904109588
0.0027397260273972603,0.06301369863013699,0.5260273972602739,0.6356164383561644
0.005479452054794521,0.0,0.810958904109589,0.5342465753424658
0.005479452054794521,0.0027397260273972603,0.4438356164383562,0.38082191780821917
0.005479452054794521,0.005479452054794521,0.1917808219178082,0.1506849315068493
0.005479452054794521,0.00821917808219178,0.16986301369863013,0.11232876712328767
0.005479452054794521,0.010958904109589041,0.052054794520547946,0.0547945205479452
0.005479452054794521,0.0136986301369863,0.07397260273972603,0.030136986301369864
0.005479452054794521,0.01643835616438356,0.20273972602739726,0.15342465753424658
0.005479452054794521,0.019178082191780823,1.789041095890411,0.547945205479452
0.005479452054794521,0.021917808219178082,1.4821917808219178,1.63013698630137
0.005479452054794521,0.024657534246575342,2.063013698630137,2.0136986301369864
0.005479452054794521,0.0273972602739726,1.2383561643835617,1.3150684931506849
0.005479452054794521,0.030136986301369864,1.7671232876712328,1.3835616438356164
0.005479452054794521,0.03287671232876712,1.736986301369863,1.7945205479452055
0.005479452054794521,0.03561643835616438,2.0136986301369864,1.8520547945205479
0.005479452054794521,0.038356164383561646,2.6027397260273974,2.0684931506849313
0.005479452054794521,0.0410958904109589,2.1123287671232878,2.536986301369863
0.005479452054794521,0.043835616438356165,1.7123287671232876,1.7945205479452055
0.005479452054794521,0.04657534246575343,2.021917808219178,2.0767123287671234
0.005479452054794521,0.049315068493150684,2.0602739726027397,2.5287671232876714
0.005479452054794521,0.052054794520547946,2.0082191780821916,2.493150684931507
0.005479452054794521,0.0547945205479452,1.6657534246575343,2.1616438356164385
0.005479452054794521,0.057534246575342465,1.4876712328767123,1.989041095890411
0.005479452054794521,0.06027397260273973,0.7808219178082192,0.8958904109589041
0.005479452054794521,0.06301369863013699,0.7616438356164383,0.7452054794520548
0.00821917808219178,0.0,2.186301369863014,1.16986301369863
0.00821917808219178,0.0027397260273972603,1.2410958904109588,0.7890410958904109
0.00821917808219178,0.005479452054794521,0.6383561643835617,0.4273972602739726
0.00821917808219178,0.00821917808219178,0.3698630136986301,0.1726027397260274
0.00821917808219178,0.010958904109589041,0.1232876712328767,0.136986301369863
0.00821917808219178,0.0136986301369863,0.09315068493150686,0.18904109589041096
0.00821917808219178,0.01643835616438356,0.3287671232876712,0.4904109589041096
0.00821917808219178,0.019178082191780823,2.328767123287671,1.126027397260274
0.00821917808219178,0.021917808219178082,2.871232876712329,3.0136986301369864
0.00821917808219178,0.024657534246575342,2.378082191780822,3.893150684931507
0.00821917808219178,0.0273972602739726,2.367123287671233,1.8986301369863015
0.00821917808219178,0.030136986301369864,2.463013698630137,2.3534246575342466
0.00821917808219178,0.03287671232876712,2.3424657534246576,2.652054794520548
0.00821917808219178,0.03561643835616438,3.5945205479452054,3.1041095890410957
0.00821917808219178,0.038356164383561646,3.5232876712328767,3.16986301369863
0.00821917808219178,0.0410958904109589,3.6054794520547944,2.7041095890410958
0.00821917808219178,0.043835616438356165,2.786301369863014,2.8958904109589043
0.00821917808219178,0.04657534246575343,3.3643835616438356,2.9917808219178084
0.00821917808219178,0.049315068493150684,2.9972602739726026,3.1534246575342464
0.00821917808219178,0.052054794520547946,2.9315068493150687,3.4986301369863013
0.00821917808219178,0.0547945205479452,2.271232876712329,3.5397260273972604
0.00821917808219178,0.057534246575342465,1.9643835616438357,3.276712328767123
0.00821917808219178,0.06027397260273973,1.5534246575342465,1.9479452054794522
0.00821917808219178,0.06301369863013699,1.8547945205479452,1.5123287671232877
0.010958904109589041,0.0,2.3945205479452056,1.1205479452054794
0.010958904109589041,0.0027397260273972603,0.9397260273972603,0.5726027397260274
0.010958904109589041,0.005479452054794521,0.3780821917808219,0.27945205479452057
0.010958904109589041,0.00821917808219178,0.2547945205479452,0.1726027397260274
0.010958904109589041,0.010958904109589041,0.12054794520547946,0.2
0.010958904109589041,0.0136986301369863,0.11232876712328767,0.3452054794520548
0.010958904109589041,0.01643835616438356,0.27671232876712326,0.43561643835616437
0.010958904109589041,0.019178082191780823,2.0821917808219177,4.693150684931507
0.010958904109589041,0.021917808219178082,4.419178082191781,5.057534246575343
0.010958904109589041,0.024657534246575342,2.6246575342465754,4.854794520547945
0.010958904109589041,0.0273972602739726,2.9287671232876713,2.9013698630136986
0.010958904109589041,0.030136986301369864,3.265753424657534,3.926027397260274
0.010958904109589041,0.03287671232876712,3.884931506849315,3.9808219178082194
0.010958904109589041,0.03561643835616438,5.498630136986302,4.693150684931507
0.010958904109589041,0.038356164383561646,7.235616438356164,4.021917808219178
0.010958904109589041,0.0410958904109589,4.671232876712328,3.356164383561644
0.010958904109589041,0.043835616438356165,4.024657534246575,3.33972602739726
0.010958904109589041,0.04657534246575343,3.728767123287671,3.9424657534246577
0.010958904109589041,0.049315068493150684,4.016438356164383,4.583561643835616
0.010958904109589041,0.052054794520547946,4.145205479452055,5.093150684931507
0.010958904109589041,0.0547945205479452,3.6301369863013697,4.589041095890411
0.010958904109589041,0.057534246575342465,3.7616438356164386,3.83013698630137
0.010958904109589041,0.06027397260273973,2.8794520547945206,2.96986301369863
0.010958904109589041,0.06301369863013699,3.4054794520547946,1.7205479452054795
0.0136986301369863,0.0,0.9671232876712329,0.6082191780821918
0.0136986301369863,0.0027397260273972603,0.4904109589041096,0.4191780821917808
0.0136986301369863,0.005479452054794521,0.2821917808219178,0.336986301369863
0.0136986301369863,0.00821917808219178,0.16164383561643836,0.2273972602739726
0.0136986301369863,0.010958904109589041,0.09863013698630137,0.12054794520547946
0.0136986301369863,0.0136986301369863,0.10136986301369863,0.07397260273972603
0.0136986301369863,0.01643835616438356,0.18082191780821918,0.14246575342465753
0.0136986301369863,0.019178082191780823,0.7013698630136986,1.0246575342465754
0.0136986301369863,0.021917808219178082,1.4876712328767123,3.317808219178082
0.0136986301369863,0.024657534246575342,1.5178082191780822,1.9643835616438357
0.0136986301369863,0.0273972602739726,1.5726027397260274,1.6684931506849314
0.0136986301369863,0.030136986301369864,1.9123287671232876,1.7780821917808218
0.0136986301369863,0.03287671232876712,1.8712328767123287,1.7643835616438357
0.0136986301369863,0.03561643835616438,2.591780821917808,2.1232876712328768
0.0136986301369863,0.038356164383561646,4.021917808219178,2.5424657534246577
0.0136986301369863,0.0410958904109589,3.221917808219178,2.282191780821918
0.0136986301369863,0.043835616438356165,2.293150684931507,2.9534246575342467
0.0136986301369863,0.04657534246575343,2.336986301369863,2.4438356164383563
0.0136986301369863,0.049315068493150684,2.736986301369863,2.6191780821917807
0.0136986301369863,0.052054794520547946,2.3315068493150686,2.819178082191781
0.0136986301369863,0.0547945205479452,2.791780821917808,2.419178082191781
0.0136986301369863,0.057534246575342465,1.8027397260273972,1.789041095890411
0.0136986301369863,0.06027397260273973,0.8383561643835616,0.9726027397260274
0.0136986301369863,0.06301369863013699,0.7589041095890411,0.6383561643835617
0.01643835616438356,0.0,0.8958904109589041,0.9698630136986301
0.01643835616438356,0.0027397260273972603,0.3095890410958904,0.3972602739726027
0.01643835616438356,0.005479452054794521,0.1780821917808219,0.2356164383561644
0.01643835616438356,0.00821917808219178,0.136986301369863,0.15616438356164383
0.01643835616438356,0.010958904109589041,0.12602739726027398,0.15616438356164383
0.01643835616438356,0.0136986301369863,0.3561643835616438,0.25753424657534246
0.01643835616438356,0.01643835616438356,1.5205479452054795,0.7945205479452054
0.01643835616438356,0.019178082191780823,2.6054794520547944,2.3945205479452056
0.01643835616438356,0.021917808219178082,3.3698630136986303,4.093150684931507
0.01643835616438356,0.024657534246575342,2.6410958904109587,3.8
0.01643835616438356,0.0273972602739726,2.1424657534246574,2.276712328767123
0.01643835616438356,0.030136986301369864,2.3835616438356166,2.010958904109589
0.01643835616438356,0.03287671232876712,3.1726027397260275,2.7095890410958905
0.01643835616438356,0.03561643835616438,3.5643835616438357,2.8
0.01643835616438356,0.038356164383561646,5.156164383561644,4.0849315068493155
0.01643835616438356,0.0410958904109589,2.758904109589041,3.328767123287671
0.01643835616438356,0.043835616438356165,2.758904109589041,2.6904109589041094
0.01643835616438356,0.04657534246575343,3.1041095890410957,3.0876712328767124
0.01643835616438356,0.049315068493150684,3.336986301369863,3.786301369863014
0.01643835616438356,0.052054794520547946,3.6767123287671235,3.6986301369863015
0.01643835616438356,0.0547945205479452,3.0465753424657533,3.350684931506849
0.01643835616438356,0.057534246575342465,2.3205479452054796,2.8109589041095893
0.01643835616438356,0.06027397260273973,1.5452054794520549,1.5452054794520549
0.01643835616438356,0.06301369863013699,1.3287671232876712,1.0
0.019178082191780823,0.0,0.31232876712328766,0.24383561643835616
0.019178082191780823,0.0027397260273972603,0.14794520547945206,0.06575342465753424
0.019178082191780823,0.005479452054794521,0.06027397260273973,0.03561643835616438
0.019178082191780823,0.00821917808219178,0.0136986301369863,0.03287671232876712
0.019178082191780823,0.010958904109589041,0.0027397260273972603,0.01643835616438356
0.019178082191780823,0.0136986301369863,0.005479452054794521,0.010958904109589041
0.019178082191780823,0.01643835616438356,0.1178082191780822,0.6602739726027397
0.019178082191780823,0.019178082191780823,0.5315068493150685,0.4821917808219178
0.019178082191780823,0.021917808219178082,1.2054794520547945,0.873972602739726
0.019178082191780823,0.024657534246575342,0.8986301369863013,1.7232876712328766
0.019178082191780823,0.0273972602739726,1.0,1.0657534246575342
0.019178082191780823,0.030136986301369864,1.2684931506849315,1.4958904109589042
0.019178082191780823,0.03287671232876712,1.6986301369863013,1.3315068493150686
0.019178082191780823,0.03561643835616438,1.989041095890411,1.4493150684931506
0.019178082191780823,0.038356164383561646,1.7561643835616438,1.1753424657534246
0.019178082191780823,0.0410958904109589,1.178082191780822,0.8273972602739726
0.019178082191780823,0.043835616438356165,1.295890410958904,1.0191780821917809
0.019178082191780823,0.04657534246575343,1.1506849315068493,1.3506849315068492
0.019178082191780823,0.049315068493150684,1.3753424657534246,1.158904109589041
0.019178082191780823,0.052054794520547946,1.1835616438356165,1.189041095890411
0.019178082191780823,0.0547945205479452,0.9041095890410958,1.367123287671233
0.019178082191780823,0.057534246575342465,0.8328767123287671,1.252054794520548
0.019178082191780823,0.06027397260273973,0.38082191780821917,0.4794520547945205
0.019178082191780823,0.06301369863013699,0.3315068493150685,0.27945205479452057
0.021917808219178082,0.0,0.03561643835616438,0.00821917808219178
0.021917808219178082,0.0027397260273972603,0.0027397260273972603,0.0
0.021917808219178082,0.005479452054794521,0.0,0.005479452054794521
0.021917808219178082,0.00821917808219178,0.0,0.0136986301369863
0.021917808219178082,0.010958904109589041,0.0027397260273972603,0.0
0.021917808219178082,0.0136986301369863,0.010958904109589041,0.0027397260273972603
0.021917808219178082,0.01643835616438356,0.15616438356164383,0.06301369863013699
0.021917808219178082,0.019178082191780823,0.3643835616438356,0.5808219178082191
0.021917808219178082,0.021917808219178082,0.4931506849315068,0.7616438356164383
0.021917808219178082,0.024657534246575342,0.5205479452054794,0.6246575342465753
0.021917808219178082,0.0273972602739726,0.4684931506849315,0.7835616438356164
0.021917808219178082,0.030136986301369864,0.7123287671232876,0.6794520547945205
0.021917808219178082,0.03287671232876712,0.7013698630136986,0.6958904109589041
0.021917808219178082,0.03561643835616438,0.9424657534246575,0.5726027397260274
0.021917808219178082,0.038356164383561646,1.021917808219178,0.6383561643835617
0.021917808219178082,0.0410958904109589,0.7534246575342466,0.5808219178082191
0.021917808219178082,0.043835616438356165,0.6246575342465753,0.7205479452054795
0.021917808219178082,0.04657534246575343,0.5863013698630137,0.7808219178082192
0.021917808219178082,0.049315068493150684,0.8602739726027397,0.7643835616438356
0.021917808219178082,0.052054794520547946,0.7671232876712328,0.7808219178082192
0.021917808219178082,0.0547945205479452,0.5397260273972603,0.5589041095890411
0.021917808219178082,0.057534246575342465,0.6410958904109589,0.6273972602739726
0.021917808219178082,0.06027397260273973,0.1863013698630137,0.29041095890410956
0.021917808219178082,0.06301369863013699,0.16164383561643836,0.0136986301369863
0.024657534246575342,0.0,0.8684931506849315,0.42191780821917807
0.024657534246575342,0.0027397260273972603,0.5835616438356165,0.3315068493150685
0.024657534246575342,0.005479452054794521,0.18082191780821918,0.1863013698630137
0.024657534246575342,0.00821917808219178,0.0821917808219178,0.11506849315068493
