codigo_estacion,hour,prestamos_mean,devol_mean,nearest_aq_station,dist_km,NO2,PM10,PM2_5
66,19,5.8493150684931505,6.019178082191781,46250047,1.540635421211981,14.03013698630137,22.846575342465755,8.304109589041095
66,20,4.241095890410959,6.208219178082191,46250047,1.540635421211981,15.30958904109589,23.983561643835618,9.38082191780822
66,21,2.780821917808219,4.772602739726027,46250047,1.540635421211981,15.616438356164384,23.980821917808218,10.32876712328767
66,22,1.4602739726027398,2.3972602739726026,46250047,1.540635421211981,15.463013698630137,23.83013698630137,11.219178082191782
66,23,0.7835616438356164,1.715068493150685,46250047,1.540635421211981,14.36986301369863,23.76164383561644,11.441095890410958
67,0,0.2328767123287671,0.5260273972602739,46250047,0.593616880984012,13.221917808219178,22.202739726027396,11.465753424657533
67,1,0.10410958904109589,0.32602739726027397,46250047,0.593616880984012,12.317808219178081,21.13150684931507,11.252054794520548
67,2,0.0136986301369863,0.09863013698630137,46250047,0.593616880984012,10.813698630136987,19.2,10.545205479452054
67,3,0.024657534246575342,0.052054794520547946,46250047,0.593616880984012,10.161643835616438,18.898630136986302,10.139726027397261
67,4,0.06301369863013699,0.07671232876712329,46250047,0.593616880984012,9.695890410958905,18.616438356164384,10.164383561643836
67,5,0.3506849315068493,0.049315068493150684,46250047,0.593616880984012,10.664835164835164,18.604395604395606,10.06868131868132
67,6,0.8027397260273973,0.11232876712328767,46250047,0.593616880984012,14.761363636363637,20.552706552706553,9.886931818181818
67,7,0.4712328767123288,0.2328767123287671,46250047,0.593616880984012,20.418079096045197,28.36827195467422,9.916338028169015
67,8,1.3726027397260274,1.5205479452054795,46250047,0.593616880984012,22.105849582172702,35.91643454038997,10.4
67,9,1.4328767123287671,1.1561643835616437,46250047,0.593616880984012,21.02754820936639,35.0414364640884,10.181818181818182
67,10,1.1479452054794521,0.7150684931506849,46250047,0.593616880984012,17.804407713498623,32.6353591160221,9.84022038567493
67,11,1.3287671232876712,0.8684931506849315,46250047,0.593616880984012,14.843406593406593,29.59504132231405,9.291208791208792
67,12,1.1753424657534246,1.084931506849315,46250047,0.593616880984012,13.23013698630137,27.810439560439562,8.63013698630137
67,13,1.2821917808219179,1.126027397260274,46250047,0.593616880984012,11.794520547945206,24.82191780821918,8.175342465753424
67,14,1.4356164383561645,1.3972602739726028,46250047,0.593616880984012,10.953424657534246,25.06027397260274,7.967123287671233
67,15,1.4027397260273973,1.2054794520547945,46250047,0.593616880984012,10.715068493150685,25.832876712328765,7.4301369863013695
67,16,1.106849315068493,1.3123287671232877,46250047,0.593616880984012,11.24931506849315,24.6,7.1808219178082195
67,17,1.2438356164383562,1.5561643835616439,46250047,0.593616880984012,12.687671232876712,24.221917808219178,7.265753424657534
67,18,1.4164383561643836,1.4986301369863013,46250047,0.593616880984012,13.602739726027398,24.4,7.7534246575342465
67,19,1.3835616438356164,1.5561643835616439,46250047,0.593616880984012,14.03013698630137,22.846575342465755,8.304109589041095
67,20,1.1424657534246576,1.5397260273972602,46250047,0.593616880984012,15.30958904109589,23.983561643835618,9.38082191780822
67,21,0.6958904109589041,1.1123287671232878,46250047,0.593616880984012,15.616438356164384,23.980821917808218,10.32876712328767
67,22,0.44931506849315067,0.8301369863013699,46250047,0.593616880984012,15.463013698630137,23.83013698630137,11.219178082191782
67,23,0.2876712328767123,0.4136986301369863,46250047,0.593616880984012,14.36986301369863,23.76164383561644,11.441095890410958
68,0,0.4575342465753425,1.4301369863013698,46250047,1.0221337950071423,13.221917808219178,22.202739726027396,11.465753424657533
68,1,0.23835616438356164,0.8465753424657534,46250047,1.0221337950071423,12.317808219178081,21.13150684931507,11.252054794520548
68,2,0.08493150684931507,0.26575342465753427,46250047,1.0221337950071423,10.813698630136987,19.2,10.545205479452054
68,3,0.07671232876712329,0.14520547945205478,46250047,1.0221337950071423,10.161643835616438,18.898630136986302,10.139726027397261
68,4,0.038356164383561646,0.12054794520547946,46250047,1.0221337950071423,9.695890410958905,18.616438356164384,10.164383561643836
68,5,0.10410958904109589,0.052054794520547946,46250047,1.0221337950071423,10.664835164835164,18.604395604395606,10.06868131868132
68,6,0.5095890410958904,0.38904109589041097,46250047,1.0221337950071423,14.761363636363637,20.552706552706553,9.886931818181818
68,7,2.813698630136986,0.852054794520548,46250047,1.0221337950071423,20.418079096045197,28.36827195467422,9.916338028169015
68,8,3.3698630136986303,1.6493150684931508,46250047,1.0221337950071423,22.105849582172702,35.91643454038997,10.4
68,9,3.9424657534246577,1.9424657534246574,46250047,1.0221337950071423,21.02754820936639,35.0414364640884,10.181818181818182
68,10,3.23013698630137,2.1890410958904107,46250047,1.0221337950071423,17.804407713498623,32.6353591160221,9.84022038567493
68,11,3.791780821917808,2.684931506849315,46250047,1.0221337950071423,14.843406593406593,29.59504132231405,9.291208791208792
68,12,3.841095890410959,3.3753424657534246,46250047,1.0221337950071423,13.23013698630137,27.810439560439562,8.63013698630137
68,13,3.728767123287671,4.098630136986301,46250047,1.0221337950071423,11.794520547945206,24.82191780821918,8.175342465753424
68,14,4.008219178082192,4.608219178082192,46250047,1.0221337950071423,10.953424657534246,25.06027397260274,7.967123287671233
68,15,4.161643835616438,4.005479452054795,46250047,1.0221337950071423,10.715068493150685,25.832876712328765,7.4301369863013695
68,16,3.6191780821917807,4.027397260273973,46250047,1.0221337950071423,11.24931506849315,24.6,7.1808219178082195
68,17,4.257534246575342,4.736986301369863,46250047,1.0221337950071423,12.687671232876712,24.221917808219178,7.265753424657534
68,18,4.750684931506849,5.394520547945206,46250047,1.0221337950071423,13.602739726027398,24.4,7.7534246575342465
68,19,4.567123287671233,5.578082191780822,46250047,1.0221337950071423,14.03013698630137,22.846575342465755,8.304109589041095
68,20,3.580821917808219,4.528767123287671,46250047,1.0221337950071423,15.30958904109589,23.983561643835618,9.38082191780822
68,21,2.873972602739726,3.408219178082192,46250047,1.0221337950071423,15.616438356164384,23.980821917808218,10.32876712328767
68,22,1.1561643835616437,1.9506849315068493,46250047,1.0221337950071423,15.463013698630137,23.83013698630137,11.219178082191782
68,23,0.6821917808219178,1.4767123287671233,46250047,1.0221337950071423,14.36986301369863,23.76164383561644,11.441095890410958
69,0,1.0493150684931507,1.9945205479452055,46250047,0.6851234772517207,13.221917808219178,22.202739726027396,11.465753424657533
69,1,0.4794520547945205,1.1369863013698631,46250047,0.6851234772517207,12.317808219178081,21.13150684931507,11.252054794520548
69,2,0.24383561643835616,0.4794520547945205,46250047,0.6851234772517207,10.813698630136987,19.2,10.545205479452054
69,3,0.15616438356164383,0.29315068493150687,46250047,0.6851234772517207,10.161643835616438,18.898630136986302,10.139726027397261
69,4,0.2410958904109589,0.20821917808219179,46250047,0.6851234772517207,9.695890410958905,18.616438356164384,10.164383561643836
69,5,0.5260273972602739,0.28493150684931506,46250047,0.6851234772517207,10.664835164835164,18.604395604395606,10.06868131868132
69,6,0.5315068493150685,0.5753424657534246,46250047,0.6851234772517207,14.761363636363637,20.552706552706553,9.886931818181818
69,7,2.4027397260273973,1.3342465753424657,46250047,0.6851234772517207,20.418079096045197,28.36827195467422,9.916338028169015
69,8,4.016438356164383,3.4684931506849317,46250047,0.6851234772517207,22.105849582172702,35.91643454038997,10.4
