codigo_estacion,NO2,prestamos_mean
269,38.318132120309144,0.04422700587084144
19,37.002903693444956,1.190296803652968
143,37.002903693444956,2.2510273972602737
144,37.002903693444956,0.6224885844748859
145,37.002903693444956,0.47831050228310495
